"";"code_muni";"name_muni";"code_state";"abbrev_state";"CLU5_1";"Cluster8b2";"Cluster7b2";"Cluster6b2";"Cluster5b2";"Cluster4b2";"Cluster3b2";"geom"
"1";2900108;"Abaíra";"29";"BA";1;2;1;2;2;2;1;list(list(c(-41.862488648, -41.842770876, -41.8337397489999, -41.8276886119998, -41.8067661014998, -41.7839448009999, -41.7817982689999, -41.7812520059999, -41.783102153, -41.7834077679999, -41.655404126, -41.6491281409998, -41.6472151649999, -41.6439141349998, -41.6421718219999, -41.6434622019999, -41.6409075099999, -41.6391871049998, -41.6365804079998, -41.6342313499999, -41.6285415679998, -41.6151242829998, -41.6133668799998, -41.6096214479998, -41.6076465099998, -41.6046935649998, -41.6031285849999, 
-41.5989383909999, -41.5965741779998, -41.5920081619999, -41.5902769929999, -41.6004712689999, -41.6024488479998, -41.6024217159999, -41.6005973199999, -41.6032863029998, -41.5987106279999, -41.595657065, -41.595021727, -41.5985322409999, -41.5972307, -41.6003354219998, -41.598726502, -41.6043936029999, -41.601231642, -41.60436614, -41.6086471219999, -41.6080918279999, -41.609586174, -41.6073556669999, -41.608709174, -41.6071284409999, -41.612459966, -41.609602149, -41.6103086259998, -41.6077910859999, 
-41.6099133619999, -41.6076486059998, -41.609102584, -41.608139369, -41.6099530239999, -41.6072130699998, -41.608199096, -41.6066890239998, -41.606560073, -41.6046402069999, -41.6064757299999, -41.6048796159999, -41.6023668399999, -41.6029682, -41.606023184, -41.6049042669999, -41.607323086, -41.6172153549999, -41.617639444, -41.6216846399999, -41.6197639829999, -41.620901666, -41.6333390823848, -41.6338302199998, -41.637316804, -41.634467604, -41.634551598, -41.6408612449998, -41.644831842, -41.6491718589999, 
-41.653883185, -41.6610299119999, -41.6642335669998, -41.672315033, -41.6767587099998, -41.6763699249825, -41.6717598629999, -41.6680964, -41.670824417, -41.6704479129999, -41.6718712399999, -41.678071239, -41.679953016, -41.6844590419999, -41.684697065, -41.6914193539999, -41.6948140919998, -41.699872683, -41.703120553, -41.7076631129999, -41.713477052, -41.717919262, -41.7210948279999, -41.7248957269999, -41.725575057, -41.7320813439998, -41.7327094679999, -41.7363402559999, -41.742808983, -41.743945438, 
-41.7461351499999, -41.747149656, -41.751873878, -41.753224383, -41.7580133339999, -41.7588652469999, -41.7655293719999, -41.7655085239999, -41.7710095779999, -41.7748708089999, -41.7760006209999, -41.782387764, -41.78354512, -41.7823621589999, -41.7827940249998, -41.7850082919999, -41.7876099539998, -41.7914292149998, -41.7914056399998, -41.794625444, -41.7952106179999, -41.791593426, -41.7921533229999, -41.795526547, -41.8043747569999, -41.8063004549999, -41.8050524519999, -41.8057475079999, -41.8083008439999, 
-41.811316819, -41.8129957599999, -41.8158465479999, -41.8205436399999, -41.8282805809998, -41.8376274109999, -41.8408414819998, -41.8565893949999, -41.8714740679999, -41.8727536789999, -41.8694802889999, -41.8823531699999, -41.8848675259998, -41.9091180679998, -41.9049929329998, -41.902438511, -41.900351203, -41.9022551699999, -41.9094895279998, -41.9088134579998, -41.904232846, -41.9075531999998, -41.862488648, -13.2296675949999, -13.2066376994201, -13.2158906879999, -13.2295292879999, -13.2641515039999, 
-13.2856213109999, -13.286065731, -13.2818118229999, -13.2781429144223, -13.2682228669998, -13.1654920369999, -13.1771609769999, -13.1788790959999, -13.1784885829999, -13.1805626749999, -13.1859362849999, -13.1899782329999, -13.1910077609999, -13.1899568629999, -13.1951322049998, -13.1979731709999, -13.2140765979999, -13.2147802459999, -13.213317027, -13.2186257569999, -13.219636083, -13.2252685699999, -13.2296196459999, -13.2454734219999, -13.2546932149999, -13.2687002959998, -13.2698232519999, 
-13.2717444899998, -13.2773350769999, -13.2800187759999, -13.2868816554225, -13.2950420184227, -13.2950045554227, -13.2964104374228, -13.2981244854229, -13.3015002924229, -13.304680169423, -13.3079498414231, -13.3095477424232, -13.3146663864233, -13.3207773874236, -13.3224670844236, -13.3248821844236, -13.3280504284237, -13.3284961524237, -13.3335846814238, -13.337676212424, -13.3419703014242, -13.3456946724243, -13.3541685904245, -13.3547998014245, -13.3599670824247, -13.3760439394252, -13.3771374094251, 
-13.3792044054252, -13.3831913664254, -13.3865008214255, -13.3921143384256, -13.3942195134257, -13.3999791454259, -13.405336304426, -13.4078215684261, -13.4131654184263, -13.4160922144262, -13.4172577194264, -13.4171150324264, -13.4236663344266, -13.4276741194267, -13.4268750004266, -13.4229209464265, -13.4209853744264, -13.4190133674263, -13.4163573074263, -13.4137469853519, -13.4099548654262, -13.4057402854261, -13.4041701744259, -13.4027328924259, -13.3946665714257, -13.3920458644256, -13.3957873264257, 
-13.3847374534253, -13.3791417654252, -13.369665109425, -13.3693332234249, -13.3651768514247, -13.363722029313, -13.3640824224248, -13.3603332654247, -13.3573857144246, -13.3550291774245, -13.3529969724245, -13.3531898474245, -13.3569251814246, -13.3569370404246, -13.3619391184248, -13.3643699804248, -13.369474789425, -13.370952006425, -13.368323806425, -13.369858770425, -13.3522554724245, -13.3500443504244, -13.3567274084246, -13.3570505624246, -13.3507560884244, -13.3426901924241, -13.3383343524241, 
